case_id,stage,status,ip_type,parameters,strategy,strategy_version,random_seed,case_budget,coverage_targets,metrics,run_dir,log_path
acc_signed_control,sim_selfcheck,SIMULATION_FAILED,accumulator,"{""bypass"":true,""ce_overrides_reset"":false,""clock_enable"":true,""input_type"":""Signed"",""input_width"":8,""operation"":""Add_Subtract"",""output_width"":16,""sync_clear"":true}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""actual_output_sha256"":""d7a844b1c078b604b484907f6beb686ca5f99c13e614760e711e6232a8560308"",""elapsed_seconds"":15.83675046497956,""failure_detail_file"":""outputs/failure.json"",""failure_detail_sha256"":""1fceede61ae0781175b11277ffcd82701f01eddf8ee7f82f5f582c98fc32c828"",""failure_evidence"":{""actual"":""0000000000000000"",""causal_input_not_identified"":true,""classification"":""UNTRIAGED"",""contains_unknown_bits"":false,""difference_summary"":{""all_rows_visited"":true,""artifact_issues"":0,""classification"":""OBSERVATION_GROUPS_NOT_BUG_COUNTS"",""difference_kind_counts"":{""missing_output"":533,""value_mismatch"":1},""difference_rows"":534,""group_limit"":256,""grouping"":""kind_phase_output_field_route:1.0"",""groups_truncated"":false,""layout_issue_rows"":{},""omitted_group_memberships"":0,""retained_group_count"":4,""rows_without_input_mapping"":0,""schema_version"":1},""expected"":""0000000000000001"",""kind"":""value_mismatch"",""output_index"":1,""preceding_cycles"":[{""inputs"":{""ADD"":1,""B"":1,""BYPASS"":1,""CE"":1,""SCLR"":0},""phase"":""directed_sequence"",""vector_index"":null}],""sampled_cycle"":{""inputs"":{""ADD"":1,""B"":0,""BYPASS"":1,""CE"":0,""SCLR"":0},""phase"":""directed_sequence"",""vector_index"":null},""timing_mode"":""continuous""},""output_count"":2,""returncode"":1,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/accumulator/acc_signed_control,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/accumulator/acc_signed_control/sim_selfcheck/sim_selfcheck.log
acc_unsigned_wrap,create_ip,PASS,accumulator,"{""bypass"":false,""ce_overrides_reset"":false,""clock_enable"":false,""input_type"":""Unsigned"",""input_width"":8,""operation"":""Subtract"",""output_width"":8,""sync_clear"":false}",exhaustive,1.0,2026,256,"[""port_boundaries"",""complete_input_space""]","{""elapsed_seconds"":4.79049020097591,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/accumulator/acc_unsigned_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/accumulator/acc_unsigned_wrap/create_ip/create_ip.log
acc_unsigned_wrap,generate_testbench,PASS,accumulator,"{""bypass"":false,""ce_overrides_reset"":false,""clock_enable"":false,""input_type"":""Unsigned"",""input_width"":8,""operation"":""Subtract"",""output_width"":8,""sync_clear"":false}",exhaustive,1.0,2026,256,"[""port_boundaries"",""complete_input_space""]","{""checked_transaction_count"":273,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space"",""port_boundaries""],""defined_output_bits_by_port"":{""Q"":2184},""directed_count"":5,""directed_sequence_cycles"":16,""directed_suffix_cycles"":0,""elapsed_seconds"":0.004516566172242165,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":256,""input_cycles"":273,""input_space_fraction"":1.0,""input_space_size"":256,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":256,""total_count"":256},""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""B:0"",""B:1"",""B:127"",""B:254"",""B:255""],""hit_count"":5,""missing_bins"":[],""total_count"":5}},""unique_count"":256}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/accumulator/acc_unsigned_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/accumulator/acc_unsigned_wrap/generate_testbench/generate_testbench.log
acc_unsigned_wrap,sim_selfcheck,PASS,accumulator,"{""bypass"":false,""ce_overrides_reset"":false,""clock_enable"":false,""input_type"":""Unsigned"",""input_width"":8,""operation"":""Subtract"",""output_width"":8,""sync_clear"":false}",exhaustive,1.0,2026,256,"[""port_boundaries"",""complete_input_space""]","{""actual_output_sha256"":""4f06c6fafae7d5820df7b897f588aa3b00e7001e2af088b9455856b14fa6cf72"",""elapsed_seconds"":15.800961862085387,""output_count"":273,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/accumulator/acc_unsigned_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/accumulator/acc_unsigned_wrap/sim_selfcheck/sim_selfcheck.log
counter_updown_control,create_ip,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":true,""direction"":""UPDOWN"",""increment"":3,""sync_clear"":true,""width"":8}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""elapsed_seconds"":4.820601747836918,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_updown_control,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_updown_control/create_ip/create_ip.log
counter_updown_control,generate_testbench,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":true,""direction"":""UPDOWN"",""increment"":3,""sync_clear"":true,""width"":8}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""checked_transaction_count"":537,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""Q"":4296},""directed_count"":34,""directed_sequence_cycles"":24,""directed_suffix_cycles"":0,""elapsed_seconds"":0.013247877126559615,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":512,""input_cycles"":537,""input_space_fraction"":0.125,""input_space_size"":4096,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""CE:0"",""CE:1"",""L:0"",""L:1"",""L:127"",""L:254"",""L:255"",""LOAD:0"",""LOAD:1"",""SCLR:0"",""SCLR:1"",""UP:0"",""UP:1""],""hit_count"":13,""missing_bins"":[],""total_count"":13}},""unique_count"":512}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_updown_control,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_updown_control/generate_testbench/generate_testbench.log
counter_updown_control,sim_selfcheck,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":true,""direction"":""UPDOWN"",""increment"":3,""sync_clear"":true,""width"":8}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""actual_output_sha256"":""ef67f54124c5fde03b598d5d3396353b6f771cf0941be93081e5b7a949a810aa"",""elapsed_seconds"":15.80974823096767,""output_count"":537,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_updown_control,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_updown_control/sim_selfcheck/sim_selfcheck.log
counter_down_wrap,create_ip,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":false,""direction"":""DOWN"",""increment"":1,""sync_clear"":false,""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""elapsed_seconds"":4.653909100918099,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_down_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_down_wrap/create_ip/create_ip.log
counter_down_wrap,generate_testbench,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":false,""direction"":""DOWN"",""increment"":1,""sync_clear"":false,""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""checked_transaction_count"":537,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""Q"":4833},""directed_count"":10,""directed_sequence_cycles"":24,""directed_suffix_cycles"":0,""elapsed_seconds"":0.008906673174351454,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":512,""input_cycles"":537,""input_space_fraction"":0.5,""input_space_size"":1024,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""L:0"",""L:1"",""L:255"",""L:510"",""L:511"",""LOAD:0"",""LOAD:1""],""hit_count"":7,""missing_bins"":[],""total_count"":7}},""unique_count"":512}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_down_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_down_wrap/generate_testbench/generate_testbench.log
counter_down_wrap,sim_selfcheck,PASS,counter,"{""ce_overrides_reset"":false,""clock_enable"":false,""direction"":""DOWN"",""increment"":1,""sync_clear"":false,""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""actual_output_sha256"":""ec34b5cb761bdfdc5025f3841a7826eef9bba410dc05541079426c719fab674f"",""elapsed_seconds"":15.886001290054992,""output_count"":537,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/counter/counter_down_wrap,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/counter/counter_down_wrap/sim_selfcheck/sim_selfcheck.log
shift_depth17_enable,create_ip,PASS,shift_register,"{""clock_enable"":true,""depth"":17,""width"":8}",exhaustive,1.0,2026,512,"[""port_boundaries"",""complete_input_space""]","{""elapsed_seconds"":4.766731306910515,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth17_enable,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth17_enable/create_ip/create_ip.log
shift_depth17_enable,generate_testbench,PASS,shift_register,"{""clock_enable"":true,""depth"":17,""width"":8}",exhaustive,1.0,2026,512,"[""port_boundaries"",""complete_input_space""]","{""checked_transaction_count"":547,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space"",""port_boundaries""],""defined_output_bits_by_port"":{""Q"":4376},""directed_count"":10,""directed_sequence_cycles"":18,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0076852350030094385,""flush_cycles"":17,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":512,""input_cycles"":547,""input_space_fraction"":1.0,""input_space_size"":512,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":512,""total_count"":512},""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""CE:0"",""CE:1"",""D:0"",""D:1"",""D:127"",""D:254"",""D:255""],""hit_count"":7,""missing_bins"":[],""total_count"":7}},""unique_count"":512}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth17_enable,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth17_enable/generate_testbench/generate_testbench.log
shift_depth17_enable,sim_selfcheck,PASS,shift_register,"{""clock_enable"":true,""depth"":17,""width"":8}",exhaustive,1.0,2026,512,"[""port_boundaries"",""complete_input_space""]","{""actual_output_sha256"":""25e730f07bce7ac81bb5d4c921fb544eb645e7a5ee3168c1c66ec9e6b4c26ba4"",""elapsed_seconds"":15.451761782867834,""output_count"":547,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth17_enable,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth17_enable/sim_selfcheck/sim_selfcheck.log
shift_depth1_bit,create_ip,PASS,shift_register,"{""clock_enable"":false,""depth"":1,""width"":1}",exhaustive,1.0,2026,2,"[""port_boundaries"",""complete_input_space""]","{""elapsed_seconds"":4.7290807131212205,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth1_bit,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth1_bit/create_ip/create_ip.log
shift_depth1_bit,generate_testbench,PASS,shift_register,"{""clock_enable"":false,""depth"":1,""width"":1}",exhaustive,1.0,2026,2,"[""port_boundaries"",""complete_input_space""]","{""checked_transaction_count"":5,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space"",""port_boundaries""],""defined_output_bits_by_port"":{""Q"":5},""directed_count"":2,""directed_sequence_cycles"":2,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0013824878260493279,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":2,""input_cycles"":5,""input_space_fraction"":1.0,""input_space_size"":2,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":2,""total_count"":2},""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""D:0"",""D:1""],""hit_count"":2,""missing_bins"":[],""total_count"":2}},""unique_count"":2}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth1_bit,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth1_bit/generate_testbench/generate_testbench.log
shift_depth1_bit,sim_selfcheck,PASS,shift_register,"{""clock_enable"":false,""depth"":1,""width"":1}",exhaustive,1.0,2026,2,"[""port_boundaries"",""complete_input_space""]","{""actual_output_sha256"":""a990da9263f710304005ccf1b347c69e38d10d0932ade13d23790623f547ef1d"",""elapsed_seconds"":15.279652195051312,""output_count"":5,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/shift_register/shift_depth1_bit,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/shift_register/shift_depth1_bit/sim_selfcheck/sim_selfcheck.log
memory_dual_depth48,create_ip,PASS,distributed_memory,"{""depth"":48,""initial_value"":341,""memory_type"":""dual_port_ram"",""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""elapsed_seconds"":5.040128675056621,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/distributed_memory/memory_dual_depth48,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/distributed_memory/memory_dual_depth48/create_ip/create_ip.log
memory_dual_depth48,generate_testbench,PASS,distributed_memory,"{""depth"":48,""initial_value"":341,""memory_type"":""dual_port_ram"",""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""checked_transaction_count"":753,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""dpo"":6777,""spo"":6777},""directed_count"":40,""directed_sequence_cycles"":240,""directed_suffix_cycles"":0,""elapsed_seconds"":0.014842240838333964,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":512,""input_cycles"":753,""input_space_fraction"":0.00021701388888888888,""input_space_size"":2359296,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""a:0"",""a:1"",""a:23"",""a:46"",""a:47"",""d:0"",""d:1"",""d:255"",""d:510"",""d:511"",""dpra:0"",""dpra:1"",""dpra:23"",""dpra:46"",""dpra:47"",""we:0"",""we:1""],""hit_count"":17,""missing_bins"":[],""total_count"":17}},""unique_count"":512}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/distributed_memory/memory_dual_depth48,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/distributed_memory/memory_dual_depth48/generate_testbench/generate_testbench.log
memory_dual_depth48,sim_selfcheck,PASS,distributed_memory,"{""depth"":48,""initial_value"":341,""memory_type"":""dual_port_ram"",""width"":9}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""actual_output_sha256"":""01d61d35ff83d3ad75a22d758e5ab1d7f63d3c8dfedf524b5ecf0e25f6cd7b56"",""elapsed_seconds"":14.915807283017784,""output_count"":753,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/distributed_memory/memory_dual_depth48,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/distributed_memory/memory_dual_depth48/sim_selfcheck/sim_selfcheck.log
memory_single_depth16,create_ip,PASS,distributed_memory,"{""depth"":16,""initial_value"":0,""memory_type"":""single_port_ram"",""width"":8}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""elapsed_seconds"":4.654333304148167,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/distributed_memory/memory_single_depth16,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/distributed_memory/memory_single_depth16/create_ip/create_ip.log
memory_single_depth16,generate_testbench,PASS,distributed_memory,"{""depth"":16,""initial_value"":0,""memory_type"":""single_port_ram"",""width"":8}",directed_random,1.0,2026,512,"[""port_boundaries""]","{""checked_transaction_count"":593,""comparison_kind"":""post_edge_cycle"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""spo"":4744},""directed_count"":26,""directed_sequence_cycles"":80,""directed_suffix_cycles"":0,""elapsed_seconds"":0.010762437945231795,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":512,""input_cycles"":593,""input_space_fraction"":0.0625,""input_space_size"":8192,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""a:0"",""a:1"",""a:14"",""a:15"",""a:7"",""d:0"",""d:1"",""d:127"",""d:254"",""d:255"",""we:0"",""we:1""],""hit_count"":12,""missing_bins"":[],""total_count"":12}},""unique_count"":512}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/distributed_memory/memory_single_depth16,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/distributed_memory/memory_single_depth16/generate_testbench/generate_testbench.log
